Crash ID,State,Date,Day,Month,Year,Dayweek,Time,Hour,Min,Crash Type,Number of Fatalities,"Bus Involvement","Rigid Truck Involvement","Articulated Truck Involvement ",Speed Limit
3201107140115,QLD,14-Jul-2011,14,7,2011,Thursday,03:00,03,00,Single vehicle ,1,No,No,No,60
2201107150156,VIC,15-Jul-2011,15,7,2011,Friday,15:35,15,35,Multiple vehicle,1,No,No,No,100
2201107150157,VIC,15-Jul-2011,15,7,2011,Friday,19:05,19,05,Single vehicle ,1,No,No,No,60
1201107160167,NSW,16-Jul-2011,16,7,2011,Saturday,06:25,06,25,Pedestrian,1,No,No,No,100
1201107160168,NSW,16-Jul-2011,16,7,2011,Saturday,07:00,07,00,Multiple vehicle,1,No,No,No,100
3201107160116,QLD,16-Jul-2011,16,7,2011,Saturday,07:00,07,00,Multiple vehicle,1,No,Yes,No,80
3201107160117,QLD,16-Jul-2011,16,7,2011,Saturday,14:00,14,00,Single vehicle ,1,No,No,No,100
1201107170169,NSW,17-Jul-2011,17,7,2011,Sunday,02:30,02,30,Pedestrian,1,No,No,No,80
2201107170158,VIC,17-Jul-2011,17,7,2011,Sunday,20:30,20,30,Multiple vehicle,1,No,No,No,70
3201107170118,QLD,17-Jul-2011,17,7,2011,Sunday,03:00,03,00,Single vehicle ,1,No,No,No,60
3201107170119,QLD,17-Jul-2011,17,7,2011,Sunday,14:00,14,00,Single vehicle ,1,No,No,No,100
5201107170089,WA,17-Jul-2011,17,7,2011,Sunday,00:00,00,00,Single vehicle ,1,No,No,No,70
7201107170015,NT,17-Jul-2011,17,7,2011,Sunday,14:07,14,07,Single vehicle ,2,No,No,No,80
1201107180170,NSW,18-Jul-2011,18,7,2011,Monday,20:30,20,30,Single vehicle ,1,No,No,No,80
4201107180059,SA,18-Jul-2011,18,7,2011,Monday,18:30,18,30,Pedestrian,1,No,No,No,80
5201107180090,WA,18-Jul-2011,18,7,2011,Monday,07:05,07,05,Single vehicle ,1,No,No,No,60
2201107190159,VIC,19-Jul-2011,19,7,2011,Tuesday,01:20,01,20,Multiple vehicle,1,No,No,No,100
2201107190160,VIC,19-Jul-2011,19,7,2011,Tuesday,05:40,05,40,Pedestrian,1,No,No,No,100
2201107190161,VIC,19-Jul-2011,19,7,2011,Tuesday,23:47,23,47,Single vehicle ,1,No,No,No,60
3201107190120,QLD,19-Jul-2011,19,7,2011,Tuesday,00:00,00,00,Single vehicle ,1,No,No,No,50
1201107200171,NSW,20-Jul-2011,20,7,2011,Wednesday,15:03,15,03,Multiple vehicle,1,No,No,Yes,70
1201107200172,NSW,20-Jul-2011,20,7,2011,Wednesday,21:30,21,30,Single vehicle ,1,No,No,No,100
7201107200016,NT,20-Jul-2011,20,7,2011,Wednesday,00:07,00,07,Single vehicle ,1,No,No,No,130
7201107200017,NT,20-Jul-2011,20,7,2011,Wednesday,14:39,14,39,Multiple vehicle,1,No,No,No,130
7201107210018,NT,21-Jul-2011,21,7,2011,Thursday,07:24,07,24,Single vehicle ,1,No,Yes,No,130
7201107210019,NT,21-Jul-2011,21,7,2011,Thursday,19:14,19,14,Pedestrian,1,No,No,No,100
1201107220173,NSW,22-Jul-2011,22,7,2011,Friday,10:20,10,20,Multiple vehicle,3,No,No,No,80
2201107220162,VIC,22-Jul-2011,22,7,2011,Friday,01:00,01,00,Single vehicle ,1,No,No,No,70
2201107220163,VIC,22-Jul-2011,22,7,2011,Friday,07:04,07,04,Multiple vehicle,1,No,No,No,100
2201107220164,VIC,22-Jul-2011,22,7,2011,Friday,17:06,17,06,Multiple vehicle,1,No,Yes,No,60
3201107220121,QLD,22-Jul-2011,22,7,2011,Friday,10:00,10,00,Single vehicle ,1,No,No,No,100
2201107240165,VIC,24-Jul-2011,24,7,2011,Sunday,01:50,01,50,Single vehicle ,1,No,No,No,70
2201107240166,VIC,24-Jul-2011,24,7,2011,Sunday,20:55,20,55,Pedestrian,1,No,No,No,70
3201107240122,QLD,24-Jul-2011,24,7,2011,Sunday,08:00,08,00,Multiple vehicle,1,No,No,No,60
1201107250174,NSW,25-Jul-2011,25,7,2011,Monday,09:30,09,30,Pedestrian,1,No,No,No,50
3201107260123,QLD,26-Jul-2011,26,7,2011,Tuesday,11:00,11,00,Single vehicle ,1,No,No,No,80
4201107260060,SA,26-Jul-2011,26,7,2011,Tuesday,06:10,06,10,Multiple vehicle,1,No,No,No,60
3201107270124,QLD,27-Jul-2011,27,7,2011,Wednesday,08:00,08,00,Pedestrian,1,No,No,No,60
3201107270125,QLD,27-Jul-2011,27,7,2011,Wednesday,10:00,10,00,Multiple vehicle,1,No,Yes,No,100
4201107270061,SA,27-Jul-2011,27,7,2011,Wednesday,22:25,22,25,Multiple vehicle,2,No,No,No,110
1201107280175,NSW,28-Jul-2011,28,7,2011,Thursday,07:20,07,20,Multiple vehicle,1,No,No,No,60
1201107280176,NSW,28-Jul-2011,28,7,2011,Thursday,20:00,20,00,Multiple vehicle,1,No,No,No,60
2201107280167,VIC,28-Jul-2011,28,7,2011,Thursday,20:37,20,37,Pedestrian,1,No,No,No,70
1201107290177,NSW,29-Jul-2011,29,7,2011,Friday,00:50,00,50,Single vehicle ,1,No,No,Yes,110
1201107290178,NSW,29-Jul-2011,29,7,2011,Friday,07:00,07,00,Single vehicle ,1,No,Yes,No,100
1201107300179,NSW,30-Jul-2011,30,7,2011,Saturday,11:00,11,00,Multiple vehicle,1,No,No,No,100
2201107300168,VIC,30-Jul-2011,30,7,2011,Saturday,23:25,23,25,Single vehicle ,1,No,No,No,80
3201107310126,QLD,31-Jul-2011,31,7,2011,Sunday,18:00,18,00,Multiple vehicle,1,No,No,No,100
4201107310062,SA,31-Jul-2011,31,7,2011,Sunday,00:06,00,06,Single vehicle ,1,No,No,No,50
4201107310063,SA,31-Jul-2011,31,7,2011,Sunday,16:00,16,00,Multiple vehicle,1,No,No,Yes,80
2201108010169,VIC,01-Aug-2011,1,8,2011,Monday,08:50,08,50,Multiple vehicle,1,No,Yes,Yes,80
5201108010091,WA,01-Aug-2011,1,8,2011,Monday,09:30,09,30,Single vehicle ,1,No,No,No,110
1201108030180,NSW,03-Aug-2011,3,8,2011,Wednesday,10:05,10,05,Single vehicle ,2,No,Yes,No,40
3201108030127,QLD,03-Aug-2011,3,8,2011,Wednesday,06:00,06,00,Multiple vehicle,1,No,Yes,No,80
3201108030128,QLD,03-Aug-2011,3,8,2011,Wednesday,09:00,09,00,Multiple vehicle,1,No,No,No,60
4201108030064,SA,03-Aug-2011,3,8,2011,Wednesday,08:40,08,40,Single vehicle ,1,No,No,No,100
1201108040181,NSW,04-Aug-2011,4,8,2011,Thursday,06:25,06,25,Multiple vehicle,1,No,Yes,No,80
1201108040182,NSW,04-Aug-2011,4,8,2011,Thursday,12:35,12,35,Multiple vehicle,1,No,No,No,100
1201108040183,NSW,04-Aug-2011,4,8,2011,Thursday,20:45,20,45,Single vehicle ,1,No,No,No,100
2201108040170,VIC,04-Aug-2011,4,8,2011,Thursday,23:30,23,30,Single vehicle ,1,No,No,No,100
1201108050184,NSW,05-Aug-2011,5,8,2011,Friday,07:25,07,25,Multiple vehicle,1,No,No,No,60
1201108050185,NSW,05-Aug-2011,5,8,2011,Friday,20:00,20,00,Multiple vehicle,1,No,No,No,80
3201108050129,QLD,05-Aug-2011,5,8,2011,Friday,14:00,14,00,Multiple vehicle,1,No,No,Yes,100
4201108050065,SA,05-Aug-2011,5,8,2011,Friday,08:40,08,40,Multiple vehicle,1,No,Yes,No,100
5201108050092,WA,05-Aug-2011,5,8,2011,Friday,20:45,20,45,Pedestrian,1,No,No,No,70
1201108060186,NSW,06-Aug-2011,6,8,2011,Saturday,12:48,12,48,Multiple vehicle,1,No,No,No,80
2201108060171,VIC,06-Aug-2011,6,8,2011,Saturday,06:22,06,22,Pedestrian,1,No,No,Yes,80
2201108060172,VIC,06-Aug-2011,6,8,2011,Saturday,20:00,20,00,Single vehicle ,1,No,No,No,60
3201108060130,QLD,06-Aug-2011,6,8,2011,Saturday,00:00,00,00,Pedestrian,1,No,No,No,100
3201108070131,QLD,07-Aug-2011,7,8,2011,Sunday,12:00,12,00,Single vehicle ,1,No,No,No,100
4201108070066,SA,07-Aug-2011,7,8,2011,Sunday,16:15,16,15,Single vehicle ,1,No,No,No,60
7201108070020,NT,07-Aug-2011,7,8,2011,Sunday,08:08,08,08,Multiple vehicle,3,No,Yes,No,80
1201108080187,NSW,08-Aug-2011,8,8,2011,Monday,13:10,13,10,Single vehicle ,1,No,No,No,110
1201108080188,NSW,08-Aug-2011,8,8,2011,Monday,22:20,22,20,Single vehicle ,1,No,No,No,100
2201108080173,VIC,08-Aug-2011,8,8,2011,Monday,16:50,16,50,Pedestrian,1,No,No,No,100
3201108080132,QLD,08-Aug-2011,8,8,2011,Monday,13:00,13,00,Multiple vehicle,1,No,Yes,No,100
5201108080093,WA,08-Aug-2011,8,8,2011,Monday,11:30,11,30,Multiple vehicle,1,No,No,Yes,100
1201108090189,NSW,09-Aug-2011,9,8,2011,Tuesday,18:00,18,00,Multiple vehicle,1,No,No,No,50
2201108090174,VIC,09-Aug-2011,9,8,2011,Tuesday,06:48,06,48,Pedestrian,1,No,No,No,50
1201108100190,NSW,10-Aug-2011,10,8,2011,Wednesday,13:37,13,37,Multiple vehicle,1,No,No,Yes,110
3201108100133,QLD,10-Aug-2011,10,8,2011,Wednesday,21:00,21,00,Single vehicle ,1,No,No,No,100
5201108100094,WA,10-Aug-2011,10,8,2011,Wednesday,08:00,08,00,Multiple vehicle,1,No,No,No,60
2201108110175,VIC,11-Aug-2011,11,8,2011,Thursday,21:47,21,47,Pedestrian,1,No,No,No,70
4201108110067,SA,11-Aug-2011,11,8,2011,Thursday,16:30,16,30,Multiple vehicle,1,No,No,No,60
5201108110095,WA,11-Aug-2011,11,8,2011,Thursday,21:06,21,06,Pedestrian,1,No,No,No,60
1201108120191,NSW,12-Aug-2011,12,8,2011,Friday,07:50,07,50,Single vehicle ,1,No,No,Yes,90
1201108120192,NSW,12-Aug-2011,12,8,2011,Friday,17:45,17,45,Pedestrian,1,No,No,No,60
1201108130193,NSW,13-Aug-2011,13,8,2011,Saturday,11:35,11,35,Multiple vehicle,1,No,No,No,60
2201108130176,VIC,13-Aug-2011,13,8,2011,Saturday,19:05,19,05,Pedestrian,2,No,No,No,50
3201108130134,QLD,13-Aug-2011,13,8,2011,Saturday,21:00,21,00,Single vehicle ,1,No,No,No,80
5201108130096,WA,13-Aug-2011,13,8,2011,Saturday,00:10,00,10,Single vehicle ,1,No,Yes,No,110
1201108140194,NSW,14-Aug-2011,14,8,2011,Sunday,04:00,04,00,Single vehicle ,1,No,No,No,50
2201108140177,VIC,14-Aug-2011,14,8,2011,Sunday,21:55,21,55,Multiple vehicle,1,No,No,No,100
3201108140135,QLD,14-Aug-2011,14,8,2011,Sunday,01:00,01,00,Single vehicle ,2,No,No,No,100
3201108140136,QLD,14-Aug-2011,14,8,2011,Sunday,12:00,12,00,Single vehicle ,1,No,No,No,100
4201108140068,SA,14-Aug-2011,14,8,2011,Sunday,15:52,15,52,Single vehicle ,1,No,No,No,110
4201108140069,SA,14-Aug-2011,14,8,2011,Sunday,13:30,13,30,Single vehicle ,1,No,No,No,100
5201108140097,WA,14-Aug-2011,14,8,2011,Sunday,01:48,01,48,Single vehicle ,1,No,No,No,80
1201108150195,NSW,15-Aug-2011,15,8,2011,Monday,16:00,16,00,Multiple vehicle,1,No,No,Yes,60
3201108150137,QLD,15-Aug-2011,15,8,2011,Monday,06:00,06,00,Multiple vehicle,3,No,No,No,100
3201108150138,QLD,15-Aug-2011,15,8,2011,Monday,11:00,11,00,Multiple vehicle,1,No,No,No,100
1201108160196,NSW,16-Aug-2011,16,8,2011,Tuesday,19:20,19,20,Single vehicle ,1,No,No,No,80
3201108160139,QLD,16-Aug-2011,16,8,2011,Tuesday,06:00,06,00,Multiple vehicle,1,No,No,Yes,100
3201108160140,QLD,16-Aug-2011,16,8,2011,Tuesday,08:00,08,00,Multiple vehicle,1,No,No,No,100
3201108160141,QLD,16-Aug-2011,16,8,2011,Tuesday,15:00,15,00,Single vehicle ,1,No,No,No,100
1201108170197,NSW,17-Aug-2011,17,8,2011,Wednesday,07:00,07,00,Multiple vehicle,1,No,No,Yes,100
1201108180198,NSW,18-Aug-2011,18,8,2011,Thursday,12:00,12,00,Multiple vehicle,3,No,No,Yes,100
1201108180199,NSW,18-Aug-2011,18,8,2011,Thursday,14:00,14,00,Multiple vehicle,1,No,No,Yes,100
1201108180200,NSW,18-Aug-2011,18,8,2011,Thursday,19:25,19,25,Multiple vehicle,1,No,No,Yes,90
1201108190201,NSW,19-Aug-2011,19,8,2011,Friday,20:35,20,35,Single vehicle ,1,No,No,No,50
2201108190178,VIC,19-Aug-2011,19,8,2011,Friday,06:45,06,45,Multiple vehicle,1,No,Yes,No,100
3201108190142,QLD,19-Aug-2011,19,8,2011,Friday,18:00,18,00,Pedestrian,1,No,No,No,100
3201108190143,QLD,19-Aug-2011,19,8,2011,Friday,22:00,22,00,Single vehicle ,1,No,No,No,100
4201108190070,SA,19-Aug-2011,19,8,2011,Friday,09:47,09,47,Multiple vehicle,1,No,No,No,60
5201108190098,WA,19-Aug-2011,19,8,2011,Friday,19:29,19,29,Single vehicle ,2,No,No,No,110
1201108200202,NSW,20-Aug-2011,20,8,2011,Saturday,14:30,14,30,Multiple vehicle,1,Yes,No,No,50
5201108200099,WA,20-Aug-2011,20,8,2011,Saturday,14:15,14,15,Single vehicle ,1,No,No,No,110
5201108200100,WA,20-Aug-2011,20,8,2011,Saturday,11:05,11,05,Multiple vehicle,1,No,No,No,-9
1201108210203,NSW,21-Aug-2011,21,8,2011,Sunday,19:30,19,30,Single vehicle ,1,No,No,No,100
5201108210101,WA,21-Aug-2011,21,8,2011,Sunday,00:01,00,01,Single vehicle ,1,No,No,No,50
6201108220018,TAS,22-Aug-2011,22,8,2011,Monday,08:10,08,10,Multiple vehicle,1,No,No,No,100
3201108230144,QLD,23-Aug-2011,23,8,2011,Tuesday,21:00,21,00,Multiple vehicle,2,No,No,No,60
1201108240204,NSW,24-Aug-2011,24,8,2011,Wednesday,18:50,18,50,Multiple vehicle,1,No,No,No,60
2201108240179,VIC,24-Aug-2011,24,8,2011,Wednesday,14:24,14,24,Pedestrian,1,No,Yes,No,70
4201108240071,SA,24-Aug-2011,24,8,2011,Wednesday,21:20,21,20,Single vehicle ,1,No,No,No,100
3201108250145,QLD,25-Aug-2011,25,8,2011,Thursday,18:00,18,00,Pedestrian,1,No,No,No,50
1201108260205,NSW,26-Aug-2011,26,8,2011,Friday,16:38,16,38,Multiple vehicle,1,No,No,Yes,90
1201108260206,NSW,26-Aug-2011,26,8,2011,Friday,15:50,15,50,Multiple vehicle,1,No,No,No,60
3201108260146,QLD,26-Aug-2011,26,8,2011,Friday,08:00,08,00,Multiple vehicle,1,No,No,No,100
1201108270207,NSW,27-Aug-2011,27,8,2011,Saturday,17:00,17,00,Multiple vehicle,1,No,No,No,100
1201108270208,NSW,27-Aug-2011,27,8,2011,Saturday,22:05,22,05,Pedestrian,1,No,No,No,100
3201108270147,QLD,27-Aug-2011,27,8,2011,Saturday,16:00,16,00,Multiple vehicle,1,No,No,No,80
1201108280209,NSW,28-Aug-2011,28,8,2011,Sunday,02:40,02,40,Multiple vehicle,1,No,No,No,90
1201108280210,NSW,28-Aug-2011,28,8,2011,Sunday,14:10,14,10,Pedestrian,1,No,No,No,60
1201108280211,NSW,28-Aug-2011,28,8,2011,Sunday,14:20,14,20,Multiple vehicle,1,No,No,No,70
3201108280148,QLD,28-Aug-2011,28,8,2011,Sunday,00:00,00,00,Pedestrian,1,No,No,No,60
3201108280149,QLD,28-Aug-2011,28,8,2011,Sunday,04:00,04,00,Pedestrian,1,No,No,No,100
5201108280102,WA,28-Aug-2011,28,8,2011,Sunday,08:00,08,00,Single vehicle ,2,No,No,No,110
5201108280103,WA,28-Aug-2011,28,8,2011,Sunday,08:00,08,00,Single vehicle ,1,No,No,No,110
1201108290212,NSW,29-Aug-2011,29,8,2011,Monday,09:15,09,15,Multiple vehicle,1,No,No,Yes,80
1201108290213,NSW,29-Aug-2011,29,8,2011,Monday,12:10,12,10,Single vehicle ,1,No,No,No,100
2201108290180,VIC,29-Aug-2011,29,8,2011,Monday,15:05,15,05,Single vehicle ,1,No,No,No,50
2201108290181,VIC,29-Aug-2011,29,8,2011,Monday,18:11,18,11,Pedestrian,1,No,No,No,80
1201108300214,NSW,30-Aug-2011,30,8,2011,Tuesday,13:30,13,30,Pedestrian,1,No,No,No,70
3201108300150,QLD,30-Aug-2011,30,8,2011,Tuesday,13:00,13,00,Single vehicle ,1,No,No,No,80
5201108300104,WA,30-Aug-2011,30,8,2011,Tuesday,21:45,21,45,Single vehicle ,1,No,No,No,50
3201108310151,QLD,31-Aug-2011,31,8,2011,Wednesday,06:00,06,00,Multiple vehicle,1,No,No,No,80
5201108310105,WA,31-Aug-2011,31,8,2011,Wednesday,10:25,10,25,Pedestrian,1,No,No,No,-9
2201109010182,VIC,01-Sep-2011,1,9,2011,Thursday,16:50,16,50,Pedestrian,1,No,No,No,70
3201109010152,QLD,01-Sep-2011,1,9,2011,Thursday,14:00,14,00,Single vehicle ,1,No,No,No,100
4201109010072,SA,01-Sep-2011,1,9,2011,Thursday,09:00,09,00,Pedestrian,1,No,No,No,50
5201109010106,WA,01-Sep-2011,1,9,2011,Thursday,01:27,01,27,Single vehicle ,1,No,No,No,50
1201109020215,NSW,02-Sep-2011,2,9,2011,Friday,18:25,18,25,Multiple vehicle,1,No,No,No,100
1201109020216,NSW,02-Sep-2011,2,9,2011,Friday,18:10,18,10,Pedestrian,1,No,No,No,50
5201109020107,WA,02-Sep-2011,2,9,2011,Friday,12:15,12,15,Multiple vehicle,1,No,No,No,110
1201109030217,NSW,03-Sep-2011,3,9,2011,Saturday,01:29,01,29,Single vehicle ,1,No,No,Yes,40
1201109030218,NSW,03-Sep-2011,3,9,2011,Saturday,15:00,15,00,Multiple vehicle,1,No,No,No,80
5201109030108,WA,03-Sep-2011,3,9,2011,Saturday,20:45,20,45,Single vehicle ,2,No,No,No,110
3201109040153,QLD,04-Sep-2011,4,9,2011,Sunday,20:00,20,00,Single vehicle ,1,No,No,No,50
1201109050219,NSW,05-Sep-2011,5,9,2011,Monday,07:50,07,50,Single vehicle ,1,No,No,No,110
1201109050220,NSW,05-Sep-2011,5,9,2011,Monday,14:05,14,05,Pedestrian,1,No,No,Yes,50
2201109050183,VIC,05-Sep-2011,5,9,2011,Monday,17:40,17,40,Pedestrian,1,No,Yes,No,50
5201109050109,WA,05-Sep-2011,5,9,2011,Monday,11:45,11,45,Multiple vehicle,1,No,No,No,60
1201109060221,NSW,06-Sep-2011,6,9,2011,Tuesday,21:30,21,30,Single vehicle ,1,No,No,No,50
3201109060154,QLD,06-Sep-2011,6,9,2011,Tuesday,15:00,15,00,Multiple vehicle,1,No,No,No,60
3201109060155,QLD,06-Sep-2011,6,9,2011,Tuesday,14:00,14,00,Multiple vehicle,1,No,Yes,No,60
1201109070222,NSW,07-Sep-2011,7,9,2011,Wednesday,22:30,22,30,Multiple vehicle,1,No,No,No,80
3201109070156,QLD,07-Sep-2011,7,9,2011,Wednesday,13:00,13,00,Multiple vehicle,1,No,No,No,100
7201109070021,NT,07-Sep-2011,7,9,2011,Wednesday,08:35,08,35,Single vehicle ,1,No,No,No,50
1201109080223,NSW,08-Sep-2011,8,9,2011,Thursday,00:50,00,50,Single vehicle ,1,No,No,No,60
1201109080224,NSW,08-Sep-2011,8,9,2011,Thursday,17:15,17,15,Pedestrian,1,Yes,No,No,50
1201109090225,NSW,09-Sep-2011,9,9,2011,Friday,16:00,16,00,Single vehicle ,1,No,No,No,100
2201109090184,VIC,09-Sep-2011,9,9,2011,Friday,06:00,06,00,Multiple vehicle,1,No,No,No,100
1201109100226,NSW,10-Sep-2011,10,9,2011,Saturday,01:00,01,00,Single vehicle ,1,No,No,No,100
1201109100227,NSW,10-Sep-2011,10,9,2011,Saturday,12:15,12,15,Pedestrian,1,No,No,No,50
1201109100228,NSW,10-Sep-2011,10,9,2011,Saturday,00:30,00,30,Single vehicle ,1,No,No,No,50
2201109100185,VIC,10-Sep-2011,10,9,2011,Saturday,08:15,08,15,Multiple vehicle,1,No,No,No,60
3201109100157,QLD,10-Sep-2011,10,9,2011,Saturday,22:00,22,00,Pedestrian,1,Yes,No,No,60
3201109100158,QLD,10-Sep-2011,10,9,2011,Saturday,18:00,18,00,Single vehicle ,4,No,No,No,100
5201109100110,WA,10-Sep-2011,10,9,2011,Saturday,12:36,12,36,Multiple vehicle,1,No,No,No,60
3201109110159,QLD,11-Sep-2011,11,9,2011,Sunday,13:00,13,00,Pedestrian,1,No,No,No,60
5201109110111,WA,11-Sep-2011,11,9,2011,Sunday,23:07,23,07,Single vehicle ,1,No,No,No,110
1201109120229,NSW,12-Sep-2011,12,9,2011,Monday,16:20,16,20,Multiple vehicle,1,No,No,No,60
5201109120112,WA,12-Sep-2011,12,9,2011,Monday,16:30,16,30,Single vehicle ,1,No,No,No,110
1201109130230,NSW,13-Sep-2011,13,9,2011,Tuesday,16:00,16,00,Multiple vehicle,1,No,No,No,110
2201109130186,VIC,13-Sep-2011,13,9,2011,Tuesday,10:40,10,40,Single vehicle ,1,No,No,Yes,100
7201109130022,NT,13-Sep-2011,13,9,2011,Tuesday,10:00,10,00,Single vehicle ,1,No,No,No,130
1201109140231,NSW,14-Sep-2011,14,9,2011,Wednesday,23:37,23,37,Single vehicle ,1,No,No,Yes,100
2201109150187,VIC,15-Sep-2011,15,9,2011,Thursday,02:10,02,10,Single vehicle ,1,No,No,No,60
4201109150073,SA,15-Sep-2011,15,9,2011,Thursday,06:30,06,30,Multiple vehicle,1,No,Yes,No,60
4201109150074,SA,15-Sep-2011,15,9,2011,Thursday,16:45,16,45,Pedestrian,1,No,Yes,No,50
5201109150113,WA,15-Sep-2011,15,9,2011,Thursday,14:00,14,00,Single vehicle ,1,No,No,No,110
5201109150114,WA,15-Sep-2011,15,9,2011,Thursday,02:00,02,00,Single vehicle ,1,No,No,No,110
1201109160232,NSW,16-Sep-2011,16,9,2011,Friday,18:00,18,00,Single vehicle ,1,No,No,No,100
1201109160233,NSW,16-Sep-2011,16,9,2011,Friday,16:20,16,20,Pedestrian,1,No,No,No,70
5201109160115,WA,16-Sep-2011,16,9,2011,Friday,10:00,10,00,Multiple vehicle,1,No,No,No,110
7201109160023,NT,16-Sep-2011,16,9,2011,Friday,02:30,02,30,Multiple vehicle,1,No,No,No,110
1201109170234,NSW,17-Sep-2011,17,9,2011,Saturday,12:50,12,50,Multiple vehicle,1,No,No,No,100
3201109170160,QLD,17-Sep-2011,17,9,2011,Saturday,14:00,14,00,Multiple vehicle,1,No,No,No,100
2201109180188,VIC,18-Sep-2011,18,9,2011,Sunday,01:15,01,15,Pedestrian,1,No,No,No,100
4201109180075,SA,18-Sep-2011,18,9,2011,Sunday,17:20,17,20,Single vehicle ,1,No,No,No,80
1201109190235,NSW,19-Sep-2011,19,9,2011,Monday,00:30,00,30,Single vehicle ,1,No,No,No,100
4201109190076,SA,19-Sep-2011,19,9,2011,Monday,10:00,10,00,Multiple vehicle,1,No,No,No,50
3201109200161,QLD,20-Sep-2011,20,9,2011,Tuesday,02:00,02,00,Multiple vehicle,1,No,No,Yes,100
5201109200116,WA,20-Sep-2011,20,9,2011,Tuesday,16:00,16,00,Multiple vehicle,1,No,No,Yes,70
1201109210236,NSW,21-Sep-2011,21,9,2011,Wednesday,08:30,08,30,Pedestrian,1,Yes,No,No,30
1201109220237,NSW,22-Sep-2011,22,9,2011,Thursday,16:00,16,00,Multiple vehicle,1,No,No,Yes,100
5201109220117,WA,22-Sep-2011,22,9,2011,Thursday,10:40,10,40,Single vehicle ,1,No,No,No,100
7201109220024,NT,22-Sep-2011,22,9,2011,Thursday,05:00,05,00,Single vehicle ,2,No,No,No,110
2201109230189,VIC,23-Sep-2011,23,9,2011,Friday,08:50,08,50,Pedestrian,1,No,No,No,60
5201109230118,WA,23-Sep-2011,23,9,2011,Friday,19:10,19,10,Pedestrian,1,No,No,No,80
1201109240238,NSW,24-Sep-2011,24,9,2011,Saturday,09:55,09,55,Multiple vehicle,1,No,No,No,100
1201109240239,NSW,24-Sep-2011,24,9,2011,Saturday,17:38,17,38,Single vehicle ,1,No,No,No,100
3201109240162,QLD,24-Sep-2011,24,9,2011,Saturday,03:00,03,00,Pedestrian,1,No,Yes,No,60
3201109240163,QLD,24-Sep-2011,24,9,2011,Saturday,15:00,15,00,Single vehicle ,1,No,No,No,100
5201109240119,WA,24-Sep-2011,24,9,2011,Saturday,11:28,11,28,Pedestrian,1,No,No,No,60
3201109250164,QLD,25-Sep-2011,25,9,2011,Sunday,11:00,11,00,Multiple vehicle,2,No,No,No,100
2201109260190,VIC,26-Sep-2011,26,9,2011,Monday,05:40,05,40,Multiple vehicle,1,No,No,Yes,100
2201109260191,VIC,26-Sep-2011,26,9,2011,Monday,07:40,07,40,Single vehicle ,1,No,No,No,80
3201109260165,QLD,26-Sep-2011,26,9,2011,Monday,16:00,16,00,Single vehicle ,1,No,No,No,60
4201109260077,SA,26-Sep-2011,26,9,2011,Monday,22:20,22,20,Single vehicle ,1,No,No,No,110
1201109270240,NSW,27-Sep-2011,27,9,2011,Tuesday,12:55,12,55,Single vehicle ,1,No,No,No,100
2201109270192,VIC,27-Sep-2011,27,9,2011,Tuesday,07:50,07,50,Pedestrian,1,No,Yes,No,60
3201109270166,QLD,27-Sep-2011,27,9,2011,Tuesday,13:00,13,00,Multiple vehicle,1,No,No,No,60
1201109280241,NSW,28-Sep-2011,28,9,2011,Wednesday,10:40,10,40,Pedestrian,1,No,No,No,50
1201109290242,NSW,29-Sep-2011,29,9,2011,Thursday,20:15,20,15,Pedestrian,1,No,No,No,60
2201109290193,VIC,29-Sep-2011,29,9,2011,Thursday,02:25,02,25,Single vehicle ,1,No,No,Yes,110
1201109300243,NSW,30-Sep-2011,30,9,2011,Friday,12:15,12,15,Multiple vehicle,1,No,No,No,50
3201109300167,QLD,30-Sep-2011,30,9,2011,Friday,15:00,15,00,Multiple vehicle,1,No,No,No,80
5201109300120,WA,30-Sep-2011,30,9,2011,Friday,23:30,23,30,Multiple vehicle,1,No,No,No,70
5201109300121,WA,30-Sep-2011,30,9,2011,Friday,07:09,07,09,Single vehicle ,1,No,No,No,50
2201110010194,VIC,01-Oct-2011,1,10,2011,Saturday,09:25,09,25,Pedestrian,1,No,No,No,40
5201110010122,WA,01-Oct-2011,1,10,2011,Saturday,19:45,19,45,Single vehicle ,1,No,No,No,110
5201110010123,WA,01-Oct-2011,1,10,2011,Saturday,10:15,10,15,Single vehicle ,1,No,No,No,110
1201110020244,NSW,02-Oct-2011,2,10,2011,Sunday,17:00,17,00,Multiple vehicle,1,No,No,No,50
1201110020245,NSW,02-Oct-2011,2,10,2011,Sunday,21:15,21,15,Multiple vehicle,3,No,No,No,80
3201110020168,QLD,02-Oct-2011,2,10,2011,Sunday,00:00,00,00,Single vehicle ,1,No,No,No,60
3201110020169,QLD,02-Oct-2011,2,10,2011,Sunday,12:00,12,00,Multiple vehicle,1,No,No,No,100
4201110020078,SA,02-Oct-2011,2,10,2011,Sunday,16:15,16,15,Multiple vehicle,1,No,No,No,80
2201110030195,VIC,03-Oct-2011,3,10,2011,Monday,14:00,14,00,Single vehicle ,1,No,No,No,50
2201110030196,VIC,03-Oct-2011,3,10,2011,Monday,15:45,15,45,Single vehicle ,1,No,No,No,100
7201110030025,NT,03-Oct-2011,3,10,2011,Monday,06:30,06,30,Single vehicle ,1,No,No,No,80
